id,ra,dec,transient_label,transient_mag,transient_filter,host_label_1,host_label_2,host_offset_1,host_offset_2,host_redshift_1,u1,g1,r1,i1,z1,host_redshift_2,u2,g2,r2,i2,z2
4518,342.24629,1.20608,SN,22.3,,GALAXY,STAR,0.0029174725580349,0.132931201601553,0.122864,19.76739,18.08575,17.08522,16.64869,16.26952,0,24.74108,23.78948,23.8209,24.00395,21.84554
4516,53.00242,-0.66186,SN,21.0,,GALAXY,STAR,0.0133228286328745,0.148010360523384,0.242265,21.24333,20.54276,19.982,19.72712,19.47703,0,25.42528,22.86809,21.25261,19.93041,19.3041
4517,333.15458,0.79672,SN,22.3,,GALAXY,STAR,0.159116933232814,0.194419072143666,0.554576,24.51889,24.75463,23.16565,21.30708,20.91307,0,24.58134,23.92185,23.4655,21.48872,20.66941
4515,33.79946,0.53592,SN,22.1,,GALAXY,GALAXY,0.0316735956225624,0.179900325665051,0.293334,21.36933,20.25651,19.03511,18.52861,18.18884,0.591675,25.10365,23.82355,21.86125,20.84175,20.22355
4513,165.79492,56.22397,SN,14.2,,GALAXY,STAR,0.13584388726585,0.330202107844464,0.004844,15.59136,13.81441,12.95538,12.5216,12.20271,0,23.2474,22.86267,23.52191,22.89208,21.57059
4514,10.34896,0.41194,SN,22.0,,STAR,GALAXY,0.0143236853912494,0.0190673806892713,0,24.32634,25.05147,24.44768,24.3357,20.97851,0.198355,21.28044,20.18802,19.46652,19.0964,19.05853
4511,67.79517,7.63097,SN,16.9,,GALAXY,GALAXY,0.0423511663144459,0.0964286490354659,0.026297,19.78008,19.39471,19.02011,19.2876,19.23344,0.297351,17.40729,16.72587,16.72961,17.49433,19.79686
4510,51.42983,41.24489,SN,17.9,,GALAXY,GALAXY,0.0368958966527849,0.174843006655204,0.041741,18.38745,16.42874,15.46226,14.95845,14.52957,0.113883,22.18074,19.07651,18.15589,17.80654,17.6358
4509,355.04892,27.42125,SN,17.2,,STAR,STAR,0.100889562934608,0.109196133832677,0,25.76305,19.67139,18.41771,17.85071,17.62009,0,23.73079,21.72739,20.25065,19.2822,18.77818
4505,165.64287,50.58292,SN,16.8,,STAR,GALAXY,0.0600321789737581,0.107158494037894,0,22.20494,21.88991,21.91278,23.11721,21.888,0.01753,16.10547,14.59289,14.0003,13.74944,13.54035
4508,189.51517,-2.26114,SN,14.3,,GALAXY,STAR,0.022517875576474,0.082952619476567,0.434521,17.24849,17.80266,16.72074,16.60586,18.17831,0,21.91593,21.38318,21.99075,22.56401,22.8269
4504,11.61417,-1.06225,SN,22.5,,GALAXY,STAR,0.0884376121553279,0.10770713744193,0.115584,19.64952,17.37439,16.16641,15.57618,15.1623,0,22.86678,24.20024,24.7213,24.30814,22.8269
4503,15.44917,-0.69361,SN,22.2,,GALAXY,GALAXY,0.0151787001440228,0.130355178637125,0.186731,22.57355,19.97955,18.73586,18.23943,17.87535,0.402356,24.14427,23.02254,21.95417,21.8219,21.25912
4502,13.38379,0.90028,SN,22.4,,GALAXY,STAR,0.120798175914404,0.150922816822896,0.325913,22.04966,21.36783,20.59732,20.52471,20.34075,0,25.13985,22.13568,20.84432,19.69061,19.08291
4501,333.43158,0.39631,SN,22.3,,GALAXY,GALAXY,0.00977680385339633,0.1402516278427,0.17152,22.87378,21.2471,20.71815,20.34212,20.02412,0.108102,21.08773,19.60317,19.00569,18.64374,18.4189
4500,26.12071,0.22978,SN,21.5,,GALAXY,STAR,0.00691247536465581,0.105892526369177,0.174498,20.096,18.6701,17.78616,17.33367,17.09299,0,24.02717,25.05327,25.11286,24.29362,18.68522
4499,359.50583,-0.73756,SN,22.8,,GALAXY,STAR,0.0068267505180242,0.272160091857857,0.264839,23.13303,21.2676,20.19524,19.75284,19.44663,0,22.99375,21.32958,20.85082,20.81077,20.61189
4497,35.38779,-0.37492,SN,22.5,,GALAXY,GALAXY,0.186753391473257,0.279390642965417,0.193033,23.24469,22.19135,21.90005,22.3946,21.34692,0.281682,23.12944,21.96617,21.48628,21.45466,20.89441
4498,35.43787,0.86447,SN,22.7,,GALAXY,GALAXY,0.293018931410116,0.348424438816605,0.388006,24.18832,23.18762,22.12214,22.05053,21.72122,0.556754,23.16785,22.29251,21.31259,20.55175,20.52653
4495,28.49525,-0.09267,SN,22.5,,GALAXY,GALAXY,0.0566052394480748,0.175095344648007,0.07578,18.71754,17.23089,16.49052,16.09945,15.83262,0.98549,24.61624,24.63952,22.96394,23.27479,21.49205
4496,55.57262,1.06314,SN,22.2,,GALAXY,GALAXY,0.0540700023872014,0.223090838632652,0.177805,22.41604,20.76153,19.77326,19.17378,18.78101,0.493998,23.22568,23.4549,22.59807,22.36116,21.54215
4493,325.26571,0.14256,SN,21.5,,GALAXY,GALAXY,0.0065037828375897,0.142639754780288,0.188257,21.39172,19.11311,17.81726,17.32325,16.95519,-9999,24.79468,25.40824,23.77796,22.50802,21.12654
4492,312.83446,1.01889,SN,22.3,,STAR,GALAXY,0.00310030822212591,0.0359424649207835,0,25.00956,23.65802,22.03773,22.42877,22.27149,0.658936,23.34317,22.2714,21.5078,20.79119,20.63847
4494,16.71813,1.15406,SN,22.8,,GALAXY,GALAXY,0.0185184716685732,0.081173961306127,0.207096,20.24519,19.04553,18.12942,17.70908,17.41419,0.386523,24.02006,24.13621,22.23631,21.90606,21.46895
4491,328.87946,0.81506,SN,21.5,,GALAXY,STAR,0.0030395050786911,0.0700170436881616,0.341573,24.79411,22.38078,21.02975,20.61475,20.24664,0,23.53243,22.63436,20.93574,19.61162,18.92655
4490,319.3955,-0.52397,SN,23.0,,GALAXY,STAR,0.000806610790615689,0.0624516188636659,0.245151,23.11572,20.81311,19.53461,19.03748,18.58744,0,24.0241,23.21643,22.57316,22.2235,21.96412
4489,311.75454,-0.09933,SN,21.4,,GALAXY,STAR,0.0372188722653882,0.264203886989141,0.30633,22.40245,21.69954,21.01112,20.82076,20.45828,0,24.94455,23.70815,21.6288,20.25401,19.59858
4488,27.58417,-0.40381,SN,20.0,,GALAXY,GALAXY,0.00710260428960268,0.154266949597621,0.080609,18.66064,17.57581,17.04941,16.70978,16.48956,-9999,23.40934,23.17764,23.46875,22.8849,21.87158
4484,315.01154,0.82758,SN,22.4,,GALAXY,STAR,0.0266910682025467,0.084580626869626,0.390159,23.53272,21.89111,21.46114,21.40263,22.64314,0,24.10609,23.35788,22.00838,20.24681,19.35498
4482,6.92408,1.23325,SN,22.4,,GALAXY,GALAXY,0.059243019847408,0.259384485744773,0.076781,18.74315,17.41979,16.83293,16.48261,16.27586,0.68938,23.97471,23.40361,22.50802,22.23525,22.56454
4486,353.59979,-0.89033,SN,19.9,,GALAXY,STAR,0.037419903244762,0.190249317370329,0.105879,19.27806,17.4284,16.42767,15.88422,15.55444,0,25.01582,23.83302,22.78014,23.09868,22.97576
4483,28.81367,0.64311,SN,22.1,,GALAXY,GALAXY,0.178482969712428,0.247694760494336,-9999,24.00384,23.64739,22.03243,23.14695,23.27821,0.638165,24.31749,23.86695,23.01777,22.2874,21.53398
4481,338.87087,0.48228,SN,21.2,,GALAXY,GALAXY,0.00251563948519514,0.150750678151044,0.14204,20.84529,20.16783,19.8266,19.57655,19.769,0.083605,23.85084,20.92178,20.69821,20.50442,20.17337
4480,338.78296,-1.11042,SN,21.9,,GALAXY,STAR,0.0803353353598093,0.187103998837332,0.095842,19.75705,18.27202,17.53413,17.12207,16.84564,0,25.34261,23.07631,22.04883,21.13076,20.54339
4479,338.13675,0.85908,SN,22.3,,GALAXY,GALAXY,0.0447015035159779,0.255195793120175,0.255473,24.89982,21.18273,19.78698,19.28251,18.88664,0.345626,24.222,22.25114,20.71953,20.24742,19.75437
4478,52.35587,-0.64631,SN,22.7,,GALAXY,GALAXY,0.0254776344528815,0.380529210544907,0.387571,23.42413,21.95838,20.67146,20.09836,19.63984,0.68546,23.94411,22.90658,21.99887,21.55252,22.67677
4477,47.94179,0.09192,SN,21.5,,GALAXY,GALAXY,0.274703643078049,0.309870879636126,-9999,26.19525,24.76652,25.63772,23.3471,20.03266,0.255797,23.61732,22.19309,21.05741,21.07888,21.03851
4846,49.31937,41.38267,SN,18.7,,GALAXY,STAR,0.201788604903619,0.229394248646605,0.017613,16.80149,14.79933,13.78287,13.3676,12.93821,0,17.0854,15.69265,16.41874,15.00678,14.93078
4475,40.62588,-0.97114,SN,23.0,,GALAXY,GALAXY,0.0466402839672923,0.0883441907083122,0.34455,26.19602,20.95696,19.86811,19.35102,18.81652,0.348167,24.86765,23.57454,21.57253,21.30061,21.27859
4473,25.75667,-0.94547,SN,22.5,,GALAXY,GALAXY,0.0179348282428554,0.1231611704815,0.198526,22.36662,20.82901,19.95724,19.43786,19.22264,0.140257,26.65881,22.54892,21.74174,22.31771,21.25
4476,43.12179,-1.13953,SN,20.5,,GALAXY,STAR,0.0286195566923155,0.0551338261065056,0.103451,20.1319,18.25474,17.28522,16.72265,16.40146,0,21.74625,18.94533,17.40036,16.29139,15.63894
4474,10.70179,0.37975,SN,22.2,,STAR,GALAXY,0.0970144869915764,0.113009090541981,0,23.53066,21.93306,21.07409,20.48634,20.08594,0.198053,24.55485,21.28884,20.5549,20.33379,20.4502
4471,337.70304,0.01075,SN,21.8,,GALAXY,GALAXY,0.0707304883341978,0.171856190653497,0.102175,21.34856,20.01867,19.54184,19.24293,19.16652,-9999,27.07166,21.43313,23.16733,26.44132,24.88182
4472,359.7885,1.15833,SN,22.2,,GALAXY,STAR,0.0168464059423697,0.170942392740661,0.2782,24.45011,22.17212,21.60169,21.22818,20.69761,0,22.11083,21.12706,20.70075,20.56823,20.48466
4469,315.80883,0.45733,SN,22.2,,GALAXY,STAR,0.0863570348450836,0.121902506971379,0.285896,22.43292,20.37317,18.73693,18.14598,17.86452,0,22.24443,21.59817,21.18923,21.12011,20.76659
4470,322.43192,0.44461,SN,21.6,,GALAXY,STAR,0.0129426572267574,0.0941018683706046,0.461676,22.09485,21.50246,20.90109,20.4372,20.31979,0,24.44863,23.79897,22.10196,20.6359,19.9558
4468,312.41683,0.46864,SN,21.7,,STAR,STAR,0.181732313573804,0.216807234578348,0,23.77651,23.14274,21.35924,20.32257,19.82015,0,24.80973,24.7367,23.78063,22.40343,21.33506
4467,349.12,-0.0985,SN,21.4,,GALAXY,STAR,0.0255787378826725,0.15547430715137,0.235124,22.12454,20.50868,19.28477,18.79371,18.42504,0,20.41969,17.68815,16.36712,15.83081,15.53223
4465,23.00821,-0.42972,SN,21.8,,GALAXY,STAR,0.0161198408153156,0.145701845216373,0.480691,22.90064,21.99024,21.69872,21.82659,21.06396,0,23.38559,21.17572,20.36816,20.06289,19.68571
4464,333.7625,-0.34125,SN,22.0,,GALAXY,GALAXY,0.0323503277930752,0.114554400032718,0.172597,21.55566,20.47867,19.81757,19.41517,19.24244,0.338712,23.35995,22.05929,21.10828,20.84521,20.75351
4466,9.87858,1.02433,SN,21.2,,GALAXY,STAR,0.0627271165519608,0.140772639320004,0.199464,20.53986,18.92712,17.76452,17.27648,16.98001,0,25.23885,25.97127,23.91366,22.90678,20.82239
4462,32.38983,-1.00061,SN,20.8,,STAR,GALAXY,0.164279701816908,0.175141526559394,0,24.65108,24.22976,23.62755,22.68084,22.82689,0.330209,24.17028,22.58393,22.75878,22.54032,22.82669
4463,358.55408,27.40928,SN,17.4,,GALAXY,STAR,0.200023400105368,0.379595922881708,0.047412,18.90395,17.62471,17.06076,16.77301,16.64008,0,22.57689,23.90177,22.28406,21.15486,20.01453
4461,179.26979,53.49869,SN,16.8,,STAR,GALAXY,0.00742359912157209,0.416071078476191,0,24.00512,23.81256,22.90014,22.44442,21.97107,0.737162,21.28001,20.9525,20.63406,20.10862,19.63042
4459,28.14133,1.24408,SN,22.5,,GALAXY,GALAXY,0.0617004784902982,0.558052735025123,0.113521,18.51923,17.6195,17.12676,16.66589,16.50877,-9999,24.09119,22.15776,24.51214,24.39759,23.03328
4460,14.82804,-0.94706,SN,20.2,,GALAXY,STAR,0.169959741670064,0.288758685242457,0.07299,18.09502,16.89074,16.34601,15.99177,15.8051,0,24.97256,23.16201,24.74208,24.44701,21.98483
4457,52.60492,1.00942,SN,20.9,,GALAXY,GALAXY,0.00731336144024822,0.357964137564781,0.212817,21.69489,20.71807,19.87495,19.35419,19.07964,0.331915,24.60923,22.22441,20.62661,19.98528,19.73348
4456,52.38167,0.51556,SN,22.4,,GALAXY,STAR,0.0790055727944893,0.289098256908165,0.247692,22.95179,20.99817,19.63718,18.99719,18.57209,0,25.51284,24.07544,22.62057,21.50781,20.8429
4454,354.39437,0.24811,SN,21.6,,GALAXY,GALAXY,0.044763503731922,0.0700338445514993,0.319655,21.71912,20.73368,19.34897,18.8172,18.47027,0.80998,24.12073,23.79216,23.60565,22.19357,21.88329
4453,329.93813,1.12694,SN,21.5,,GALAXY,STAR,0.115913668881775,0.294865201336155,0.274026,21.22844,20.52923,19.85615,19.64659,19.52091,0,22.06921,19.61613,18.5032,18.09453,17.8591
4455,5.68337,-0.479,SN,23.1,,GALAXY,STAR,0.0265337522927662,0.0592800869411914,0.100337,19.11283,17.80487,17.12231,16.75873,16.52918,0,24.27432,23.613,22.78012,21.89545,21.5612
4450,34.80637,-0.38483,SN,21.8,,GALAXY,GALAXY,0.0269764317206173,0.315971387145629,0.35431,22.7333,21.5147,20.19703,19.64658,19.32509,0.705065,21.83614,21.424,20.76031,19.52356,19.22305
4452,341.49229,-0.64872,SN,21.6,,GALAXY,GALAXY,0.0444519586983534,0.100657198881599,0.086759,23.82535,20.97059,20.66235,20.48182,19.90901,0.340241,22.86752,22.20729,21.35073,21.26133,20.76519
4451,31.91046,-0.324,SN,20.5,,GALAXY,GALAXY,0.037857298716828,0.250095483740488,0.152391,20.07669,19.01551,18.42896,18.0683,17.93158,0.292587,21.95328,20.86133,19.90276,19.54036,19.25811
4449,346.55429,0.32897,SN,22.9,,GALAXY,GALAXY,0.00994093143183307,0.24855099414467,0.478893,22.97531,22.74288,21.54268,21.03035,20.37817,0.434031,23.36609,22.74864,21.93216,21.82772,22.04873
4448,339.30808,0.73639,SN,22.1,,GALAXY,STAR,0.00589991875268153,0.188401110278305,0.243959,22.46609,20.52645,19.12407,18.57904,18.16848,0,20.3178,19.40978,19.06661,18.9405,18.87018
4447,47.75483,0.35675,SN,22.2,,GALAXY,GALAXY,0.0267652088114313,0.20149318751317,0.216092,23.68291,21.5926,20.89513,20.4337,20.50119,-9999,23.13519,23.83042,22.52929,22.2589,22.95315
4446,53.88429,0.70336,SN,22.1,,GALAXY,GALAXY,0.0295619107435564,0.341681235843573,0.310941,22.02728,21.66943,20.6683,20.69033,20.69701,0.386581,24.93713,23.09605,22.22252,22.35409,22.15365
4440,341.70554,0.75631,SN,22.2,,GALAXY,STAR,0.0360166136481219,0.162979401526676,0.271856,21.00463,19.66586,18.25481,17.77451,17.28129,0,20.9572,20.22596,19.76792,19.54807,19.40447
4445,34.14125,-0.72236,SN,22.5,,GALAXY,GALAXY,0.0190871914091193,0.19658086674282,0.443704,23.81195,22.83357,21.69885,21.30765,21.02404,0.753761,23.01096,22.70153,22.26459,22.35015,22.28338
4442,22.94612,33.61503,SN,17.0,,GALAXY,STAR,0.122170083714915,0.205150415810279,0.016884,14.85212,13.63941,13.07195,12.83293,12.62591,0,23.48527,22.39642,22.72777,22.39767,21.96522
4439,312.80583,-0.95581,SN,21.5,,STAR,STAR,0.07575122471955,0.127333243641529,0,16.66206,15.56126,15.11527,14.94619,14.868,0,24.1678,22.69377,21.67652,21.08219,20.52625
4441,357.29458,0.79789,SN,22.3,,GALAXY,GALAXY,0.0262208952705618,0.225769487976942,0.76338,24.41309,23.82901,23.03036,21.82476,20.70046,0.79706,23.15635,23.20815,23.04827,22.13452,23.10966
4437,332.9305,0.57906,SN,20.2,,GALAXY,GALAXY,0.0196654508801251,0.222833031064408,0.112346,20.5455,19.49454,19.03875,18.79032,18.76955,0.612488,24.47743,24.70105,23.03877,21.87767,21.24199
4438,351.95671,0.45747,SN,19.6,,GALAXY,STAR,0.0275324857769449,0.11326780479883,0.154258,19.49211,18.40261,17.71802,17.36233,17.15209,0,24.3178,23.11155,22.46699,21.88768,21.7764
4436,35.26671,0.49642,SN,21.8,,GALAXY,GALAXY,0.0129203149395844,0.399113691859737,0.26024,21.80162,20.97865,20.25216,19.9256,19.70222,0.399555,23.02796,22.46859,20.84476,20.55148,20.32804
4435,347.97529,-0.57808,SN,22.1,,STAR,GALAXY,0.00904094972894053,0.0914034998058174,0,22.62639,22.48667,20.95233,22.02389,20.61665,0.068331,18.55188,17.63037,17.28498,16.93637,16.77709
4430,359.31904,0.24936,SN,23.0,,GALAXY,GALAXY,0.0524387760451951,0.145047047958663,0.32772,23.52364,20.69129,18.98116,18.4228,18.00101,0.492945,24.05331,22.97366,21.9554,21.31762,21.61844
4433,357.10417,-1.185,SN,22.0,,GALAXY,GALAXY,0.0149563528240898,0.411484585676105,0.295991,20.71211,20.12626,19.87678,19.62795,19.37771,0.794211,24.08438,23.68727,22.38024,22.70766,21.20407
4429,349.481,1.22283,SN,22.7,,GALAXY,GALAXY,0.0541860427048463,0.195282571928656,0.382188,25.34478,22.35184,21.15377,20.71878,20.50676,0.312044,21.30993,20.50076,19.51401,19.07807,18.82635
4427,323.50871,-0.74053,SN,22.2,,GALAXY,STAR,0.0192937792569024,0.105711097813332,0.271803,24.5386,21.29117,19.94004,19.40966,19.01177,0,20.52642,19.51407,19.2044,19.11585,19.10561
4432,315.39354,-0.2685,SN,21.5,,GALAXY,STAR,0.0771160755282647,0.156954250818282,0.337783,23.22525,21.64424,20.15831,19.56538,19.33935,0,23.7973,21.56187,20.70557,20.35627,20.15186
4428,341.742,-0.07181,SN,21.7,,GALAXY,GALAXY,0.0159193830203892,0.14042939068162,0.225986,21.73011,20.50668,19.40252,18.79928,18.47926,0.720658,24.19498,22.45958,21.6306,20.67154,20.12886
4434,318.95608,0.65131,SN,21.4,,GALAXY,GALAXY,0.00744894909872081,0.0435637650993213,0.169627,22.37595,20.25923,19.14308,18.6054,18.26009,0.292474,21.36946,20.34033,19.39747,19.04599,18.73013
4426,40.2865,0.14444,SN,22.3,,GALAXY,GALAXY,0.0141476724864099,0.178781743360525,0.312535,25.55016,21.30334,19.73237,19.13936,18.8308,0.324593,22.94185,20.77436,19.10569,18.5722,18.21375
4425,35.92788,-0.826,SN,22.5,,GALAXY,GALAXY,0.0289832285296203,0.0921837603069005,0.103716,19.50116,18.34081,17.77133,17.39946,17.18748,0.390788,24.65528,23.5462,22.97647,22.74002,23.28036
4424,8.90317,-0.23269,SN,23.0,,GALAXY,GALAXY,0.00871794375594757,0.124253356547333,0.707971,24.27904,22.87253,22.49118,21.87673,21.97768,-9999,24.65292,25.08603,25.29601,25.11869,21.18786
4423,29.41104,-0.52214,SN,22.6,,GALAXY,STAR,0.0236324088920245,0.162720011466651,0.386477,23.23184,21.7363,20.02789,19.38223,18.99561,0,24.75473,20.99656,19.55532,18.65104,18.11125
4422,25.65971,1.03042,SN,21.9,,GALAXY,STAR,0.00590462819486407,0.502733277411375,0.175165,21.09569,19.13211,17.95802,17.50834,17.19326,0,23.0568,22.58648,21.79036,21.39898,21.09136
4417,358.58621,-0.91761,SN,19.7,,GALAXY,STAR,0.0228073075335936,0.0596194724364017,0.08822,19.6122,17.72821,16.70482,16.1623,15.73412,0,23.88347,22.08073,21.59275,21.75563,22.8268
4421,325.62812,0.98461,SN,22.0,,STAR,GALAXY,0.0739760459651673,0.180602655366997,0,23.37079,20.79105,19.6282,19.16803,18.85778,0.496586,23.7366,22.95084,21.89127,21.36662,21.24054
4420,28.3015,33.74278,SN,18.5,,GALAXY,GALAXY,0.0578017825871133,0.124299098356983,0.11252,19.6625,17.94008,17.00736,16.57013,16.2437,0.498012,23.95128,23.61666,22.33723,21.80091,21.09634
4416,24.34875,-0.312,SN,19.4,,GALAXY,GALAXY,0.0270160524105243,0.379226340310415,0.054076,18.83257,17.06253,16.2751,15.93301,15.62366,0.325722,24.14912,21.85714,21.03798,20.50359,20.64915
4415,37.10112,0.18467,SN,21.3,,GALAXY,GALAXY,0.119016355204512,0.241445494770254,0.119798,19.75128,18.36383,17.60365,17.09483,16.84606,0.246654,23.93484,21.18645,20.18864,19.76909,19.45242
4414,357.90837,0.27983,SN,21.6,,GALAXY,GALAXY,0.001174040600319,0.24005937152996,0.234838,23.13742,22.05761,21.57281,21.23923,21.08648,0.643804,26.15507,23.89482,22.87781,21.7028,21.19044
4413,5.32446,1.07453,SN,23.1,,GALAXY,GALAXY,0.114189354444995,0.256205836583007,0.420978,26.62884,23.20774,21.52235,20.93167,20.71557,0.543393,23.01965,22.92519,22.56297,22.62368,21.76352
4412,313.15383,-0.45397,SN,22.9,,GALAXY,STAR,0.0105279219182697,0.128894677311077,0.439649,23.37971,23.09627,21.47515,21.2537,20.95575,0,25.77762,23.99659,22.72182,21.52264,20.55562
4410,316.23446,0.061,SN,22.8,,GALAXY,STAR,0.0129736621009189,0.133391588904446,0.42077,23.39532,22.48264,21.72406,21.35424,20.95304,0,25.26381,22.68444,22.21493,21.94947,21.56461
4411,42.08558,-0.96964,SN,21.4,,GALAXY,GALAXY,0.00555681153493742,0.0729109369333121,0.223146,21.21875,20.62517,20.42236,20.32407,20.33077,0.186896,23.17664,21.42571,20.83582,20.53714,20.62803
4408,358.95283,18.41522,SN,14.4,,STAR,GALAXY,0.15621607394477,0.267300165195887,0,23.45203,22.71298,22.74078,22.37534,22.40268,-9999,20.59537,25.99505,24.32454,25.98753,23.83331
4409,6.04308,0.77506,SN,21.6,,GALAXY,GALAXY,0.0121939034186128,0.319795999182486,0.785818,22.59495,23.08812,21.99349,21.88608,22.04248,0.508413,22.34049,22.01055,21.18128,20.72875,20.62924
4406,348.10829,13.91369,SN,17.0,,GALAXY,STAR,0.0152479950593962,0.245508460661554,0.044352,18.07731,16.21438,15.33767,14.94189,14.57697,0,24.11231,23.08772,23.36086,22.70613,23.06724
4405,333.46396,-0.92028,SN,21.8,,GALAXY,GALAXY,0.0477581418100673,0.155335025551395,0.148394,22.11159,20.34055,19.48009,19.01009,18.57617,0.491029,23.3247,23.27225,22.10711,21.79344,21.32125
4403,51.29729,-0.10625,SN,22.8,,GALAXY,GALAXY,0.0479241427829756,0.107710601140424,0.474655,24.33451,22.36605,20.57298,19.6961,19.13965,0.864127,24.00785,23.04811,22.19313,21.78367,22.53603
4402,25.23133,0.21883,SN,21.4,,GALAXY,GALAXY,0.0188550439158966,0.037655178201756,0.403267,23.14415,24.28328,22.20434,21.44835,21.24106,0.338131,23.02201,22.48675,22.58966,22.24058,22.46158
4400,311.79737,-1.25722,SN,20.5,,GALAXY,STAR,0.0508552649653349,0.165133536689824,0.072389,18.51583,17.04312,16.3423,15.93394,15.66105,0,22.95061,23.23152,22.15774,21.10364,21.04359
4399,1.37642,-1.20456,SN,21.5,,GALAXY,STAR,0.00277191284530816,0.316054331923932,0.362645,23.53621,22.85695,22.43188,22.27684,22.72102,0,22.36978,25.32754,23.6444,23.52756,23.45347
4401,0.9515,0.35872,SN,20.6,,GALAXY,STAR,0.052858308996703,0.252760996349947,0.10762,19.88438,18.47591,17.73934,17.36443,17.11259,0,23.47127,24.05429,23.1978,22.00484,21.6742
4396,39.26237,-0.86661,SN,22.5,,GALAXY,GALAXY,0.0117018606426139,0.095332381336444,0.350292,21.8366,20.93236,19.5306,19.05685,18.65422,0.47948,23.3283,22.91505,21.84596,21.82619,21.87845
4394,14.38987,-1.38861,SN,17.6,,GALAXY,STAR,0.119014368117321,0.259055261467277,0.667942,24.58521,23.25023,22.69363,23.27929,22.8269,0,25.5347,24.68326,22.89556,22.38243,22.74115
4395,15.49779,0.68194,SN,21.5,,GALAXY,GALAXY,0.0833258688430376,0.171319719646008,0.158675,24.83973,22.60135,22.26893,22.33018,21.85034,0.171019,21.19252,20.26561,19.77023,19.56188,19.44096
4397,46.6825,-0.75403,SN,22.1,,GALAXY,GALAXY,0.00874683281520726,0.119543261860593,0.689237,24.63597,25.11437,19.81147,19.40125,18.97207,0.512969,21.54422,20.66602,20.5348,20.71393,20.11945
4398,47.95908,-0.69242,SN,21.8,,GALAXY,GALAXY,0.0139303078297406,0.282757335502446,0.333786,21.50197,20.4555,19.28887,18.88094,18.50133,0.619546,25.17753,23.65676,23.17771,21.97152,21.1361
4393,29.70692,-2.44097,SN,20.2,,GALAXY,GALAXY,0.175299980078707,0.255429723067037,0.602614,25.9995,22.03432,20.41863,19.18833,18.76714,0.433863,21.57003,22.22459,20.87173,20.78084,19.53764
4392,40.27375,-3.63725,SN,20.5,,GALAXY,GALAXY,0.260688178902278,0.327318507185256,-9999,24.21513,25.74563,22.57742,21.92313,20.32164,0.538509,26.54491,23.49161,22.17511,21.35562,21.09574
4391,346.61429,9.89517,SN,19.5,,GALAXY,GALAXY,0.114039956956612,0.127960766749215,0.130847,21.09612,19.71516,19.0588,18.6906,18.56511,0.695274,23.35453,21.83756,21.94908,21.78476,20.80635
4386,31.45996,-0.33186,SN,21.8,,GALAXY,GALAXY,0.051196857707071,0.243943007504161,0.202742,22.13337,21.11214,20.57121,20.23894,20.25934,0.455463,22.56179,22.09136,20.91255,20.34154,19.92067
4387,43.11437,0.25183,SN,21.9,,GALAXY,GALAXY,0.0665451153118813,0.174077906958685,0.185659,20.29721,19.05426,18.09585,17.60439,17.17213,0.194327,23.00257,24.65192,22.75982,22.90421,22.99162
4389,348.43717,-0.06764,SN,21.8,,GALAXY,GALAXY,0.0751556600235087,0.161763909811524,0.180995,20.21635,19.06078,18.27104,17.89541,17.63785,0.361243,25.06458,23.53126,21.55356,21.25871,20.59747
4383,15.86029,0.33139,SN,22.8,,GALAXY,STAR,0.0366631017956259,0.253199992484348,0.237817,21.9913,20.28654,18.93419,18.4289,18.08556,0,26.58764,23.88435,22.28769,21.73776,22.64941
4388,50.2355,1.05814,SN,21.5,,GALAXY,STAR,0.119290570318709,0.164212210439893,0.233242,23.86445,20.1549,18.68161,18.11426,17.75863,0,24.21534,25.10168,23.22187,22.08109,21.58816
4384,36.40875,0.70958,SN,23.2,,GALAXY,STAR,0.0561706337364723,0.0768690257263435,0.382385,22.37107,20.26055,18.5361,17.83263,17.47624,0,21.2652,20.11925,19.65152,19.48312,19.35645
4390,341.36425,10.65908,SN,19.6,,GALAXY,STAR,0.00675243079990466,0.0614288891185969,0.216154,24.6897,22.28239,20.96203,21.40778,22.05976,0,25.33048,23.65062,22.32925,20.61297,19.83806
4385,42.61538,-0.55117,SN,21.8,,GALAXY,GALAXY,0.0494613446631704,0.121772621362951,0.341035,21.78648,20.71461,19.58371,19.21446,18.86007,0.477775,24.85781,23.0735,22.21988,21.53262,21.91047
4382,13.50917,1.069,SN,22.2,,GALAXY,GALAXY,0.00550754084867999,0.31900827457651,0.22809,21.51009,20.13543,19.07956,18.66261,18.41377,0.424188,25.16306,23.03836,22.11378,21.51932,21.0401
4381,10.07837,-1.03736,SN,21.8,,GALAXY,GALAXY,0.108204439846375,0.254106912888632,0.339041,23.35929,21.79416,20.9492,20.64157,20.39707,0.749016,22.75245,22.5222,22.08793,20.80636,20.24015
4379,351.37525,0.42308,SN,22.1,,GALAXY,GALAXY,0.0195176517420298,0.392053295856377,0.261295,22.07957,20.1225,18.65999,18.13523,17.78746,-9999,23.22116,23.0243,23.07403,22.66085,22.17391
4378,333.38662,0.8805,SN,22.8,,GALAXY,GALAXY,0.0206354524121424,0.124524388519552,0.400796,22.55086,21.72383,20.15717,19.55244,19.05855,0.53619,22.99018,23.59103,22.38663,21.93898,21.76682
4380,0.28875,1.06847,SN,22.5,,GALAXY,GALAXY,0.0560549197157296,0.213457556274339,0.07297,18.79094,17.51882,17.00727,16.68432,16.55163,0.370777,24.15397,21.8246,20.88763,20.3963,20.03528
