ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS_host1_objid,SDSS_host1_type,SDSS_host1_offset,SDSS_host1_redshift,SDSS_host1_ra,SDSS_host1_dec,SDSS_host1_u,SDSS_host1_g,SDSS_host1_r,SDSS_host1_i,SDSS_host1_z,SDSS_host2_objid,SDSS_host2_type,SDSS_host2_offset,SDSS_host2_redshift,SDSS_host2_ra,SDSS_host2_dec,SDSS_host2_u,SDSS_host2_g,SDSS_host2_r,SDSS_host2_i,SDSS_host2_z
5397,SN 2010fk,242.83087,53.6375,SN IIb,,Anon.           ,,,,,,,,0,1,,22.1,,2010-06-06 00:00:00,,,1237654950525010153,3,0.0666514697330443,0.140919,242.830369474356,53.6364295151608,20.38073,18.67191,17.69274,17.24523,16.9278,1237654950525010152,6,0.209476104289764,0,242.82577565281,53.6357490643953,20.6629,18.17136,17.00811,16.51566,16.24543
5393,SN 2010fg,184.17321,46.68997,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,2010-06-06 00:00:00,,,1237661356470436236,3,0.00823676838542212,0.395459,184.173048861943,46.6898885855036,22.404,22.27262,21.62177,21.83202,21.54295,1237661356470436237,3,0.397719165869146,-9999,184.174382870578,46.6965496546196,21.89526,21.69904,21.9288,21.4156,20.51014
5396,SN 2010fj,241.70333,54.98094,SN Ia,,Anon.           ,,,,,,,,0,1,,23.1,,2010-06-06 00:00:00,,,1237665569290388714,3,0.0807103815183911,0.393474,241.702593700745,54.9822170940361,23.27906,23.72958,21.46491,21.09986,21.00092,1237665569290388718,3,0.142706664580026,0.4846,241.707290912205,54.9816405123081,22.54834,22.96809,21.62431,21.47814,20.93006
5392,SN 2010ff,212.33308,54.26256,SN Ia,,Anon.           ,,,,,,,,0,1,,22.9,,2010-06-03 00:00:00,,,1237661387067687360,3,0.352258833944856,0.802653,212.323128880424,54.2633893360589,23.34337,24.1737,23.32228,21.53537,21.1382,1237661387067687389,3,0.356659697600578,0.060486,212.338916972132,54.2674296709893,25.40813,22.61276,22.94781,23.11193,22.85942
5395,SN 2010fi,241.43679,56.07442,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,2010-06-06 00:00:00,,,1237662701325189683,3,0.0221157913759224,0.28959,241.436372945062,56.0741341967313,21.47341,20.42468,19.35727,18.89263,18.55924,1237662701325189689,3,0.251241434918347,-9999,241.443743900813,56.075992192196,25.08995,22.80087,22.16597,21.63824,23.99412
5391,SN 2010fe,242.21937,55.00483,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,2010-06-01 00:00:00,,,1237662700788842990,3,0.532035587161937,0.405762,242.207256189927,54.9993203844957,23.70268,22.45905,21.44337,20.95405,21.19631,1237662700788843283,3,0.550127257789665,0.65808,242.204300772203,55.0017687279435,24.05588,23.09032,22.03925,21.19515,20.35985
5388,SN 2010fb,242.07667,54.90811,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,2010-05-31 00:00:00,,,1237662700788843052,3,0.00597296316525181,0.264244,242.076545550337,54.9081792201638,22.96596,21.71929,21.05026,20.88558,20.81433,1237662700788842787,3,0.121376194271026,0.202248,242.079248787177,54.9067336501029,24.17372,22.34314,21.42633,21.23778,21.81853
5389,SN 2010fc,243.61962,54.72583,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,2010-05-31 00:00:00,,,1237665570364522886,3,0.0151161530537332,0.288944,243.619257684118,54.725970332156,21.73539,20.57525,19.48782,18.9523,18.6588,1237665570364522887,3,0.0582527298708457,0.177478,243.617964060773,54.7259976998684,22.79463,20.89972,20.34021,20.20063,20.14278
5394,SN 2010fh,214.32746,53.97831,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,2010-06-06 00:00:00,,,1237661417676013901,3,0.0190624047238807,0.381493,214.326951774437,53.9782022678054,22.58658,21.59959,19.94967,19.3386,18.92269,1237661417676013902,3,0.151088212422349,0.432982,214.323587398239,53.9793844280194,22.11777,21.62703,20.3652,19.79997,19.75234
5390,SN 2010fd,211.81221,53.99761,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,2010-06-01 00:00:00,,,1237661386530685992,3,0.289995837542139,0.425603,211.815603934036,53.9932077370367,23.13974,23.48981,21.22532,20.4214,20.06709,1237661386530685728,3,0.335365534997186,0.43254,211.802715710095,53.9973022085025,23.71042,23.06653,22.73953,22.72667,22.30212
5387,SN 2010fa,213.25779,54.46294,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2010-05-13 00:00:00,,,1237661387604689571,3,0.00868670709189375,0.432504,213.257683452417,54.462809135041,22.77895,22.00331,20.91632,20.7549,20.9324,1237661387604689837,3,0.276152832528527,0.477618,213.265706929134,54.4628445563855,24.04909,23.88946,22.409,22.18823,22.11293
5385,SN 2010ez,184.45958,47.44675,SN Ia,,Anon.           ,,,,,,,,0,1,,21.1,,2010-05-10 00:00:00,,,1237661434308198671,3,0.204811846772653,0.291971,184.455181820579,47.4484249750655,23.50138,20.64961,19.09937,18.57484,18.21569,1237661434308199475,3,0.212587255379157,0.704763,184.457798326186,47.4500819678493,23.47147,24.80948,23.11624,21.72517,21.96667
5383,SN 2010ex,345.04542,26.09922,SN Ia,,Anon.           ,,,,,,,,0,1,,16.1,,2010-07-01 00:00:00,,,1237672764439527851,3,0.16371348343776,0.015544,345.044968006365,26.0965218031886,16.7093,15.56673,15.03913,14.79475,14.5841,1237672764439527859,3,0.164404029196276,0.324602,345.044901802073,26.1019202618175,23.21958,22.79449,22.0136,22.13562,21.18324
5372,SN 2010em,343.58471,11.78186,SN II,,UGC 12237       ,,,,,,,,0,1,,18.4,,2010-06-18 00:00:00,,,1237678919660732464,3,0.165780499472268,0.057213,343.58195297897,11.7824515854217,16.95547,15.0441,14.05711,14.24148,13.04873,1237678919660732472,6,0.287317268484563,0,343.587828626806,11.7781707692787,24.2019,25.16454,25.31664,21.89994,23.8723
5369,SN 2010ej,213.48642,31.54031,SN II,,Anon.           ,,,,,,,,0,1,,19.2,,2010-06-15 00:00:00,,,1237665102210662665,3,0.0387810178040023,0.109157,213.485675449666,31.5401871089645,20.38042,19.38215,18.94787,18.69401,18.45507,1237665102210662919,3,0.131748437313059,0.86443,213.487912536045,31.538520185896,23.92011,22.55162,22.45096,22.39872,21.16419
5370,SN 2010ek,342.17067,27.61983,SN IIb,,UGC 12191       ,,,,,,,,0,1,,18.8,,2010-06-15 00:00:00,,,1237680332170133652,3,0.0029665588435904,0.138969,342.170708167217,27.6198660684349,23.81578,22.68851,22.41172,22.63418,22.89403,1237680332170133648,3,0.0713969433225711,0.509481,342.171931998173,27.620236996301,22.93917,22.32614,22.55795,22.52735,22.18527
5368,SN 2010ei,223.53204,42.5485,SN II,,Anon.           ,,,,,,,,0,1,,17.5,,2010-06-12 00:00:00,,,1237661210973176067,3,0.0247004619169476,0.047061,223.532142414054,42.548095298629,19.12703,17.93082,17.48471,17.24767,17.04647,1237661210973176069,6,0.0580571783907542,0,223.532262125026,42.5475463181388,24.43309,23.06253,22.39401,21.68872,21.98182
5365,SN 2010ef,247.21708,26.37472,SN Ia,,Anon.           ,,,,,,,,0,1,,19.1,,2010-06-05 00:00:00,,,1237661463844553648,3,0.021335446067206,0.191951,247.216898743719,26.3750363458598,23.44613,22.76626,22.05127,23.77315,22.40776,1237661463844553646,6,0.0647813244934307,0,247.216753039649,26.3757591932956,23.63074,22.94265,21.46167,20.81866,20.39746
5367,SN 2010eh,312.05642,-5.80361,SN Ic,,Anon.           ,,,,,,,,0,1,,17.4,,2010-06-13 00:00:00,,,1237652600097997005,6,0.0790444050794173,0,312.055264729096,-5.80425386183652,24.02762,24.71924,22.87439,22.54685,21.51857,1237652600097996991,3,0.116620062577613,0.593377,312.055132751737,-5.80214788686878,23.94894,22.43759,22.31746,21.64483,21.64304
5366,SN 2010eg,333.92733,-9.33814,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,2010-06-07 00:00:00,,,1237656537511756252,3,0.0341759943230006,0.07059,333.926870629338,-9.33848493294244,21.63339,20.45369,20.21401,19.76974,19.74684,1237656537511756059,6,0.375212956036275,0,333.921212659787,-9.33977415440346,22.70403,19.94663,18.83766,18.44266,18.18305
5361,SN 2010eb,20.40742,5.29442,SN Ia,,NGC 488         ,,,,,,,,0,1,,14.7,,2010-06-12 00:00:00,,,1237678662506644119,3,0.277797134780694,0.38335,20.4041357939188,5.29769755114918,23.38927,23.13356,21.72174,21.27593,21.19024,1237678662506644115,3,0.402841994813533,0.396488,20.4019204263063,5.29830466747109,22.91189,22.17431,20.73945,20.21652,19.7779
5364,SN 2010ee,205.07496,26.35331,SN II,,UGC 8652        ,,,,,,,,0,1,,19,,2010-06-14 00:00:00,,,1237665532245115134,3,0.00933016894776714,-9999,205.07501257335,26.3534581951891,18.06304,17.42623,17.75079,18.28027,23.02731,1237665532245115136,6,0.109556805833794,0,205.076782923499,26.3524940186682,21.92697,21.89864,21.99094,24.3618,22.44614
5363,SN 2010ed,257.35054,22.21336,SN Ia,,UGC 10728       ,,,,,,,,0,1,,18.7,,2010-06-12 00:00:00,,,1237662500552376494,6,0.0378378763411842,0,257.351205953384,22.2134926251729,22.51275,22.03211,22.58429,22.12094,22.82691,1237662500552376519,6,0.040814167420471,0,257.350782729363,22.212717953033,22.32658,22.29988,22.38401,22.56072,22.82691
5357,SN 2010dy,242.54596,0.75208,SN Ia,,Anon.           ,,,,,,,,0,1,,17.9,,2010-06-06 00:00:00,,,1237648675068444817,3,0.0433389410294924,0.745861,242.545998566228,0.752801285553502,21.60374,22.31292,21.09744,21.39469,21.59944,1237648675068444806,3,0.112785500872281,-9999,242.544083258883,0.752189275533127,24.69198,25.11438,20.88086,20.2568,20.21247
5347,SN 2010do,209.36712,6.09681,SN Ic,,NGC 5374        ,,,,,,,,0,1,,17.2,,2010-06-02 00:00:00,,,1237661970659279021,3,0.0179822038223469,-9999,209.367095087462,6.0965113220928,27.87782,14.93781,14.34313,14.1183,25.61347,1237661970659279024,6,0.151217009740844,0,209.367995860201,6.09444497401182,21.44904,21.01571,22.23123,24.3618,21.4488
5349,SN 2010dq,3.87375,17.32806,SN Ia,,NGC 57          ,,,,,,,,0,1,,17.3,,2010-06-03 00:00:00,,,1237678601306832987,6,0.0994883229161413,0,3.87212239861611,17.3274809224128,24.63466,23.47484,23.90609,22.26778,22.23696,1237678601306832977,6,0.147004654084189,0,3.87249199991527,17.3301955847189,24.91997,24.40693,24.40866,22.51426,22.82689
5346, 2010dn,154.58288,41.44133,LBV,,NGC 3184        ,,,,,,,,0,1,,0,,0000-00-00 00:00:00,,,1237661851996520535,6,0.362523983155645,0,154.584384977979,41.4472658139339,23.33773,21.65234,21.08498,21.28593,21.01587,1237661851996520528,6,0.619937222952803,0,154.587473671094,41.4510716504009,22.49066,22.14584,20.75578,22.01847,22.77954
5336,SN 2010dd,253.19833,51.06269,SN Ia,,UGC 10594       ,,,,,,,,0,1,,17.2,,2010-05-23 00:00:00,,,1237668504905646548,6,0.0528294842288678,0,253.19920242323,51.0633789455295,21.26478,20.60984,20.34884,20.21169,20.05052,1237668504905646542,3,0.0911309753557653,0.01645,253.195951816576,51.0629602581043,21.58528,20.9938,21.05287,22.01787,22.82691
5344,SN 2010dl,323.75404,-0.51328,SN Ia,,IC 1391         ,,,,,,,,0,1,,16.4,,2010-05-24 00:00:00,,,1237663542606365090,3,0.181638907304304,0.030159,323.751635587908,-0.511440461572951,17.33271,15.47637,14.65868,14.25431,13.98619,1237663542606365114,6,0.230084073228923,0,323.757667780072,-0.514523165143685,24.68904,23.3669,23.36422,22.88688,22.61956
5345,SN 2010dm,182.88879,47.27475,SN Ia,,Anon.           ,,,,,,,,0,1,,18.2,,2010-05-23 00:00:00,,,1237661434307739791,3,0.00901101736781785,0.090617,182.888817187223,47.2746009534916,20.90413,19.67081,19.2315,19.05963,18.89869,1237661434307739792,3,0.134530447893229,0.449877,182.889911678286,47.2768590722505,22.82535,21.77517,21.24431,22.05401,21.6615
5325,SN 2010ct,161.20842,6.60147,SN II,,NGC 3362        ,,,,,,,,0,1,,19.2,,2010-03-15 00:00:00,,,1237658298998325370,3,0.0470498729352918,0.246247,161.207657995547,6.60126521442052,21.85017,21.14841,21.33002,21.32696,22.60688,1237658298998325380,6,0.12013464040274,0,161.207259009585,6.59983326779765,24.79598,22.53221,22.51604,22.66398,22.55662
5330,SN 2010cy,220.92854,3.97117,SN Ia,,Anon.           ,,,,,,,,0,1,,17,,2010-05-13 00:00:00,,,1237654880202784960,6,0.0310601871407921,0,220.928029541685,3.9712630810182,22.30128,21.68283,22.88599,22.22696,23.05233,1237654880202784961,3,0.0622286200065794,0.066504,220.928302876173,3.97016019363922,19.81366,18.81581,18.45629,18.31486,18.3179
5324,SN 2010cs,221.98242,19.05492,SN Ia,,MCG +03-38-20   ,,,,,,,,0,1,,19.6,,2010-05-12 00:00:00,,,1237667736134615191,6,0.0571010729387885,0,221.982049017273,19.0540352719022,24.42782,23.57217,23.04133,22.84272,22.8269,1237667736134615181,6,0.0950306063607014,0,221.982510004707,19.0565015570476,18.76769,17.58906,17.02505,16.80712,16.80146
5329,SN 2010cx,195.13096,41.74567,SN II,,Anon.           ,,,,,,,,0,1,,18.3,,2010-05-05 00:00:00,,,1237661966896529951,3,0.0187726702111439,0.211007,195.13137543701,41.7457126255578,21.79778,21.30792,20.99941,21.0421,21.2394,1237661966896529947,3,0.238083506270056,0.712082,195.126651629026,41.7479965415916,23.40187,22.29174,21.92962,21.42352,20.66152
5319,SN 2010cn,166.02737,4.83297,SN Ib,,Anon.           ,,,,,,,,0,1,,17.6,,2010-05-04 00:00:00,,,1237654601570386204,3,0.0672444405925386,0.090568,166.026667948596,4.83209439653564,18.97199,18.14824,17.91538,17.69475,17.72475,1237654601570386205,6,0.0966114650979761,0,166.026351347961,4.83172002920428,24.63799,22.17159,22.74559,22.87784,22.82644
5316,SN 2010ck,211.04704,33.30617,SN II,,MCG +06-31-61   ,,,,,,,,0,1,,16.1,,2010-04-25 00:00:00,,,1237662683070332999,3,0.1306275875975,0.026013,211.045299331195,33.3077897498926,16.37502,14.61025,13.79631,13.39808,13.12107,1237662683070333000,3,0.134871925106348,-9999,211.047021336124,33.3084178112996,18.19217,17.76387,23.2002,21.97566,16.47611
5310,SN 2010ce,143.87504,1.4755,SN Ia,,Anon.           ,,,,,,,,0,1,,17.7,,2010-04-08 00:00:00,,,1237651753457615365,3,0.0291354032305995,0.099491,143.875383083989,1.47515624266897,24.08623,21.42602,21.10281,20.73934,20.41205,1237651753457614931,6,0.212548678570485,0,143.871872797103,1.47708890975583,24.31053,24.38213,22.87513,23.59672,22.52382
5301,SN 2010bw,174.48579,10.89389,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,2010-03-12 00:00:00,,,1237660615586283763,3,0.0320577723296229,0.540593,174.486270274565,10.8936389077503,21.08007,21.42523,20.78863,20.84342,21.17586,1237660615586283924,3,0.245869333765693,0.458869,174.484386384585,10.8900309386506,24.3057,24.38315,21.80727,22.17333,23.3709
5299,SN 2010bu,235.74325,2.28128,SN Ia,,Anon.           ,,,,,,,,0,1,,16.9,,2010-04-09 00:00:00,,,1237651737391923667,6,0.0605218882769429,0,235.742273802178,2.28102305738077,23.38903,23.66765,22.87677,22.17514,20.83533,1237651737391923665,3,0.0655634373244192,0.071776,235.743858299035,2.28218807734041,20.94071,19.29654,18.85189,18.62293,18.75635
5295,SN 2010bq,251.73087,34.15983,SN IIn,,UGC 10547       ,,,,,,,,0,1,,17.2,,2010-04-14 00:00:00,,,1237659325495312906,6,0.0150607653950442,0,251.730976460556,34.15959495333,23.97533,23.70522,23.42611,23.16859,21.23109,1237659325495312877,6,0.12161441959641,0,251.732798914319,34.1610793067141,24.04168,23.60699,23.79593,22.72179,22.82689
5297,SN 2010bs,185.42275,40.85533,SN II,,UGC 7416        ,,,,,,,,0,1,,17.5,,2010-04-15 00:00:00,,,1237662226215141447,6,0.0451932092034725,0,185.421822555137,40.8556043365624,24.9028,23.15264,23.01673,23.08116,23.03534,1237662226215141443,6,0.110976894166978,0,185.425031875596,40.8546650049814,23.18439,22.27135,21.94597,21.43701,22.99463
5296,SN 2010br,180.79562,44.52864,SN Ib/c,,NGC 4051        ,,,,,,,,0,1,,17.7,,2010-04-10 00:00:00,,,1237661850394362028,3,1.63496057560717,0.227822,180.79228639691,44.5014945365846,22.5802,21.06588,20.41272,20.50541,21.42732,1237661850394362053,6,1.64841881864674,0,180.810344911707,44.5032518518538,25.69752,23.40412,22.62827,23.66187,23.28104
5291,SN 2010bm,170.51937,9.44569,SN IIP,,Anon.           ,,,,,,,,0,1,,18.3,,2010-04-04 00:00:00,,,1237658492275261839,3,0.00236730824539694,0.935773,170.519340413611,9.44566344949565,22.69114,22.50917,22.35485,22.33439,22.1319,1237658492275262401,3,0.270864812404995,-9999,170.52101157527,9.44147601064564,24.24377,24.8602,26.10666,22.13047,22.68147
5290,SN 2010bl,190.1455,-20.56133,SN Ia,,MCG -03-32-18   ,,,,,,,,0,1,,16.5,,2010-04-07 00:00:00,,,1237671764240695442,3,0.0627700825175772,0.025187,190.145947227921,-20.5622887111685,16.27846,14.64812,13.87727,13.48818,13.18038,1237671764240695444,6,0.0781139712680146,0,190.146764925725,-20.5618706219898,22.29971,20.60428,21.6212,24.27241,22.82689
5287,SN 2010bi,166.10621,4.83822,SN IIP,,NGC 3509        ,,,,,,,,0,1,,17.7,,2010-03-24 00:00:00,,,1237654601570451474,6,0.0641731639849279,0,166.105464214856,4.83745077732139,22.30038,21.50279,21.33939,20.65838,20.47095,1237654601570451520,6,0.0786326154602149,0,166.10502050831,4.83766080600723,21.47273,21.43182,22.07528,22.21507,21.84683
5282,SN 2010bd,184.90637,46.03222,SN II,,Anon.           ,,,,,,,,0,1,,22.7,,2010-01-16 00:00:00,,,1237661874014191709,3,0.0249828143713498,0.068264,184.905862470941,46.0324418551253,19.31403,18.10048,17.6911,17.3999,17.26124,1237661874014191710,6,0.141366645660065,0,184.90478387516,46.0301370621696,22.85116,22.41843,21.59714,21.21857,20.80161
5284,SN 2010bf,162.06579,57.40542,SN Ic,,Anon.           ,,,,,,,,0,1,,20.2,,2010-02-24 00:00:00,,,1237658302742462716,3,0.00964765600621708,0.078577,162.065783301481,57.4052592462275,19.51636,18.56735,18.32476,18.07667,18.08885,1237658302742463321,6,0.273579685400043,0,162.062634129842,57.4096509234251,24.30948,22.98619,21.81837,20.64604,20.04029
5283,SN 2010be,34.94396,-3.20292,SN Ia,,Anon.           ,,,,,,,,0,1,,20.2,,2010-01-19 00:00:00,,,1237679255745462419,3,0.00486005975378537,0.176047,34.9438813494865,-3.20293986375766,20.40595,18.79494,17.80032,17.30001,17.01143,1237679255745462658,3,0.267831321474504,-9999,34.9463195755729,-3.20671154438632,25.65051,22.25424,21.39253,20.55375,22.57161
5285,SN 2010bg,164.42187,57.61331,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2010-02-24 00:00:00,,,1237655107299442948,3,0.0107221582081634,0.083973,164.422060793636,57.613456597658,18.93592,17.69217,17.16155,16.78297,16.63512,1237655107299443827,6,0.34651178137236,0,164.415722832798,57.6085655095352,25.20164,25.36229,25.28765,24.82802,20.71445
5281,SN 2010bc,162.02942,56.85011,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,2010-01-16 00:00:00,,,1237658302205526546,3,0.00432565520352336,0.31965,162.029289699257,56.8500990154826,22.60151,21.19552,20.18767,19.80721,19.57121,1237658302205526542,3,0.27697256365299,0.429012,162.023604102652,56.8534560268785,22.97187,22.20743,21.12739,20.59941,20.41555
5280,SN 2010bb,161.15925,57.81114,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2010-01-16 00:00:00,,,1237655108372529355,3,0.0054097352822773,0.121863,161.159151100731,57.8110668321233,20.08072,18.34037,17.398,16.97831,16.68177,1237655108372530127,3,0.215974804241838,0.428536,161.154021708129,57.8134204125768,26.90048,21.70413,20.22488,19.91462,19.53982
5279,SN 2010ba,179.58617,15.33633,SN Ia,,Anon.           ,,,,,,,,0,1,,15.2,,2010-03-21 00:00:00,,,1237664290999894130,3,0.0285348769905606,0.040048,179.586487600232,15.336693818465,19.77689,18.61411,18.12476,17.92625,17.76568,1237664290999894131,6,0.0345143799389395,0,179.585589696677,15.3361969397351,24.13045,25.11443,23.6541,24.05858,21.3385
5276,SN 2010ay,188.86329,27.06744,SN Ic,,Anon.           ,,,,,,,,0,1,,17.5,,2010-03-17 00:00:00,,,1237667322721665101,3,0.00121999070186312,0.045849,188.863306699801,27.0674261327558,19.55704,19.02663,19.02258,18.68886,18.86996,1237667322721665791,3,0.23895344007799,0.515762,188.859209681337,27.0690707372278,24.38146,23.56373,22.41866,21.97872,21.39941
5272,SN 2010au,138.15162,34.85472,SN Ia,,Anon.           ,,,,,,,,0,1,,16.7,,2010-03-15 00:00:00,,,1237660962402795636,3,0.0436843599675613,0.066687,138.150800396162,34.8549988205996,18.08799,16.93731,16.40535,16.06653,15.86306,1237660962402796483,3,0.250903911275793,0.395243,138.154002875548,34.8510236324111,26.40655,23.23023,22.91687,21.83838,21.12075
5275,SN 2010ax,220.47258,10.75039,SN Ia,,Anon.           ,,,,,,,,0,1,,17,,2010-03-15 00:00:00,,,1237662199891034282,3,0.148141002726061,0.053575,220.470863128733,10.7485869639063,17.55729,16.00499,15.25854,14.86679,14.59783,1237662199891034444,6,0.278504451819125,0,220.477095335218,10.7517563740953,22.14465,26.45064,25.2814,23.16696,23.08897
5274,SN 2010aw,259.05117,31.79344,SN II,,UGC 10781       ,,,,,,,,0,1,,18.3,,2010-03-19 00:00:00,,,1237655504036495652,3,0.0734553174433914,-9999,259.052536979656,31.7938258345117,23.30129,22.59491,22.88541,19.11819,19.27007,1237654952673804576,3,0.0759677718504713,0.321815,259.049680563743,31.793461279457,17.36227,16.9845,17.02793,17.22974,17.35156
5273,SN 2010av,226.73754,56.50772,SN Ib/c,,IC 1099         ,,,,,,,,0,1,,17.9,,2010-03-19 00:00:00,,,1237671767461331027,6,0.0458747577894323,0,226.736514136612,56.5072060820023,22.20016,22.09912,23.73569,24.3618,22.8269,1237671767461331028,6,0.0731984139088847,0,226.738696386211,56.5066802287975,22.97381,22.54008,22.4138,23.17024,22.48471
5267,SN 2010ap,129.05254,44.00708,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2010-02-12 00:00:00,,,1237654652565456048,3,0.255890683406322,-9999,129.057673513432,44.0049456776647,23.2773,24.91992,23.7568,22.05494,20.85464,1237654652565455565,3,0.343874963954453,0.784815,129.045019900907,44.0051851365364,23.8053,22.84609,22.02162,21.86519,22.74086
5269,SN 2010ar,150.85858,1.0295,SN Ia,,Anon.           ,,,,,,,,0,1,,19.2,,2010-02-15 00:00:00,,,1237651802308214991,3,0.0738637297578603,0.082709,150.857640771909,1.02870397914758,20.14503,18.72932,18.20131,17.86923,17.62354,1237651802308215315,3,0.170985029753787,0.31764,150.860962790935,1.02793628156624,22.42694,20.91967,19.79923,19.20288,18.86085
5268,SN 2010aq,150.54058,1.23358,SN IIP,,Anon.           ,,,,,,,,0,1,,21,,2010-02-15 00:00:00,,,1237651752923693091,6,0.119094178105443,0,150.539991346988,1.23168435030207,23.73893,24.04132,22.45139,23.86134,21.83453,1237651752923693090,6,0.214045679356411,0,150.542205797458,1.23040438242412,18.59328,17.59535,17.25194,17.10996,17.13168
5266,SN 2010ao,205.92079,3.90003,SN Ia,,UGC 8686        ,,,,,,,,0,1,,19,,2010-03-18 00:00:00,,,1237655124481736953,6,0.109173405580448,0,205.918977288552,3.90023016483224,22.57504,25.27589,24.80203,24.3618,23.08768,1237655124481736921,3,0.164651955291012,0.224499,205.92002131416,3.89739514074825,20.43163,19.9142,19.62302,19.56692,19.61041
5265,SN 2010an,244.41858,35.00281,SN Ia,,NGC 6109        ,,,,,,,,0,1,,17,,2010-03-11 00:00:00,,,1237662303519899658,3,0.0858763183833684,0.007199,244.41891143605,35.0042152883797,15.63849,13.77198,12.94487,12.5351,12.23309,1237662303519899670,6,0.25996074767225,0,244.416945305253,34.9986894357049,23.73756,23.51528,23.11289,22.94435,22.69122
5263,SN 2010al,123.56629,18.43839,SN IIn,,UGC 4286        ,,,,,,,,0,1,,17.8,,2010-03-13 00:00:00,,,1237665097918120104,6,0.0205044573256908,0,123.566650112576,18.4383988656365,21.68413,20.82437,20.87683,21.19904,22.82689,1237665097918120107,3,0.0490710508361901,0.559939,123.565432126681,18.4384709621786,21.31692,20.50583,20.31154,20.42332,20.30263
5264,SN 2010am,143.25729,15.81911,SN IIb,,Anon.           ,,,,,,,,0,1,,17.8,,2010-03-12 00:00:00,,,1237670965923872971,3,0.186566242576694,-9999,143.255467005984,15.8165424692513,24.24782,25.04382,16.1043,24.22126,22.85592,1237670965923872953,6,0.202464889601932,0,143.255951065192,15.8159911661001,24.69753,24.83544,16.7828,24.05354,22.27397
5262,SN 2010ak,242.70837,17.97669,SN Ic,,MCG +03-41-142  ,,,,,,,,0,1,,18.2,,2010-03-11 00:00:00,,,1237671690153558175,3,0.0635558678390008,0.183765,242.708922641243,17.9776096312257,21.51902,20.86651,20.57904,20.42544,20.89805,1237671690153558168,6,0.122887558263893,0,242.71023061692,17.977720872036,23.36676,21.94301,21.88849,22.21348,21.29041
5261,SN 2010aj,190.06317,-9.30397,SN IIP,,MCG -01-32-35   ,,,,,,,,0,1,,17.1,,2010-03-12 00:00:00,,,1237671267103211709,6,0.0231301073255171,0,190.062875674016,-9.30422347223522,20.81302,20.68883,20.62299,22.7216,22.33578,1237671267103211722,3,0.0770992334146591,-9999,190.061985482645,-9.30343635000681,17.45955,16.87298,17.55669,21.5521,24.31815
5260,SN 2010ai,194.85012,27.99642,SN Ia,,Anon.           ,,,,,,,,0,1,,16.9,,2010-03-08 00:00:00,,,1237667324334572467,3,0.11502713272167,0.212698,194.848657345509,27.9978368344568,20.38918,19.91642,19.47922,19.35391,19.37281,1237667324334571631,3,0.225253627057026,0.08141,194.854357366458,27.9967289709423,19.70954,17.59938,16.87102,16.49768,16.26173
5258,SN 2010ag,255.97346,31.50172,SN Ia,,UGC 10679       ,,,,,,,,0,1,,16.5,,2010-03-05 00:00:00,,,1237655472899228279,6,0.135412004779976,0,255.975469199894,31.5002507438195,23.64894,22.63058,23.53108,23.92367,22.82689,1237655472899228284,6,0.1744289416743,0,255.976788381697,31.5010891169725,22.66006,22.81601,23.06709,23.34409,22.95076
5259,SN 2010ah,176.01246,55.691,SN Ic,,Anon.           ,,,,,,,,0,1,,18.8,,2010-02-23 00:00:00,,,1237658803109495136,3,0.0831128111002857,0.129189,176.012445159782,55.6896148117386,20.16351,19.42916,19.05089,18.72326,18.59092,1237658803109495028,6,0.337379857300063,0,176.005193981828,55.6871473312819,18.98041,16.43844,15.13368,14.49964,14.17136
5255,SN 2010ad,240.5565,15.93856,SN II,,UGC 10143       ,,,,,,,,0,1,,16,,2010-02-18 00:00:00,,,1237665567691833440,3,0.0966836042059214,0.030882,240.555224178563,15.9375152010885,16.86056,15.13123,14.34532,13.94812,13.667,1237665567691833476,6,0.248679582976394,0,240.552191447875,15.9384398723924,24.37223,23.41311,23.19987,22.91867,22.82988
