ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
4507,SN 2007rv,27.47025,-27.46781,SN Ia,,NGC 689         ,,,,,,,,0,1,,15.9,,11/7/2007 0:00,,
4504,SN 2007rs,11.61417,-1.06225,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,11/11/2007 0:00,,,1237663782591856783,3,0.0884376121553279,11.6135116002206,-1.06093120615414,19.64952,17.37439,16.16641,15.57618,15.1623,143,4263,301,193,1
4503,SN 2007rr,15.44917,-0.69361,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,11/7/2007 0:00,,,1237663783130431658,3,0.0151787001440228,15.4489173838541,-0.693596126551277,22.57355,19.97955,18.73586,18.23943,17.87535,170,4263,301,219,2
4502,SN 2007rq,13.38379,0.90028,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,11/7/2007 0:00,,,1237663785276998105,3,0.120798175914404,13.3843159585314,0.902223405454244,22.04966,21.36783,20.59732,20.52471,20.34075,473,4263,301,205,6
4501,SN 2007rp,333.43158,0.39631,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,11/5/2007 0:00,,,1237663543684367141,3,0.00977680385339633,333.431742234288,0.396294737887203,22.87378,21.2471,20.71815,20.34212,20.02412,805,4207,301,194,4
4500,SN 2007ro,26.12071,0.22978,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,11/5/2007 0:00,,,1237657071158558829,3,0.00691247536465581,26.1208245900151,0.229791924978014,20.096,18.6701,17.78616,17.33367,17.09299,109,2700,301,40,4
4499,SN 2007rn,359.50583,-0.73756,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,11/4/2007 0:00,,,1237663783123419730,3,0.0068267505180242,359.505781516037,-0.737662933938376,23.13303,21.2676,20.19524,19.75284,19.44663,594,4263,301,112,2
4498,SN 2007rm,35.43787,0.86447,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,11/4/2007 0:00,,
4497,SN 2007rl,35.38779,-0.37492,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,11/4/2007 0:00,,,1237663783676019224,3,0.186753391473257,35.3875816251819,-0.378025574009474,23.24469,22.19135,21.90005,22.3946,21.34692,536,4263,301,352,3
4496,SN 2007rk,55.57262,1.06314,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,11/2/2007 0:00,,,1237666302168531341,3,0.0540700023872014,55.5723990211999,1.06226633725062,22.41604,20.76153,19.77326,19.17378,18.78101,397,4849,301,826,6
4495,SN 2007rj,28.49525,-0.09267,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,11/2/2007 0:00,,,1237666407918010524,3,0.0566052394480748,28.4948702710189,-0.0935336253925051,18.71754,17.23089,16.49052,16.09945,15.83262,156,4874,301,611,3
4494,SN 2007ri,16.71813,1.15406,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,11/2/2007 0:00,,,1237666340799643790,3,0.0185184716685732,16.717878285618,1.15388132444217,20.24519,19.04553,18.12942,17.70908,17.41419,142,4858,301,466,6
4493,SN 2007rh,325.26571,0.14256,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/31/2007 0:00,,,1237663479255269651,3,0.0065037828375897,325.265721199972,0.142452183782632,21.39172,19.11311,17.81726,17.32325,16.95519,275,4192,301,124,4
4492,SN 2007rg,312.83446,1.01889,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,10/31/2007 0:00,,,1237678596459202306,6,0.00310030822212591,312.834460157611,1.0188383284366,25.00956,23.65802,22.03773,22.42877,22.27149,1794,7712,301,14,2
4491,SN 2007rf,328.87946,0.81506,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/30/2007 0:00,,,1237678617404179648,3,0.0030395050786911,328.879491185668,0.815099924005786,24.79411,22.38078,21.02975,20.61475,20.24664,1216,7717,301,121,1
4490,SN 2007re,319.3955,-0.52397,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,10/30/2007 0:00,,,1237663542604465540,3,0.000806610790615689,319.395512790538,-0.523965859483161,23.11572,20.81311,19.53461,19.03748,18.58744,1412,4207,301,100,2
4489,SN 2007rd,311.75454,-0.09933,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,10/30/2007 0:00,,,1237663543137994751,3,0.0372188722653882,311.754954141674,-0.0988681804324986,22.40245,21.69954,21.01112,20.82076,20.45828,2047,4207,301,49,3
4488,SN 2007rc,27.58417,-0.40381,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,10/21/2007 0:00,,,1237663783672610932,3,0.00710260428960268,27.5842763238513,-0.40386204663647,18.66064,17.57581,17.04941,16.70978,16.48956,116,4263,301,300,3
4486,SN 2007ra,353.59979,-0.89033,SN Ia,,Anon.           ,,,,,,,,0,1,,19.9,,11/12/2007 0:00,,,1237656906352296084,3,0.037419903244762,353.600403362858,-0.890216708658821,19.27806,17.4284,16.42767,15.88422,15.55444,148,2662,301,240,1
4484,SN 2007qz,315.01154,0.82758,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,11/5/2007 0:00,,,1237678617935020759,3,0.0266910682025467,315.011674929097,0.827156100874453,23.53272,21.89111,21.46114,21.40263,22.64314,727,7717,301,29,2
4483,SN 2007qy,28.81367,0.64311,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,11/5/2007 0:00,,,1237657071696610379,3,0.178482969712428,28.8154960072804,0.645458415476838,24.00384,23.64739,22.03243,23.14695,23.27821,1099,2700,301,58,5
4479,SN 2007qu,338.13675,0.85908,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,11/4/2007 0:00,,,1237663480334647818,3,0.0447015035159779,338.136073378791,0.859392008061914,24.89982,21.18273,19.78698,19.28251,18.88664,522,4192,301,210,6
4478,SN 2007qt,52.35587,-0.64631,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,11/4/2007 0:00,,,1237660239777825414,3,0.0254776344528815,52.3559076858509,-0.64673295183079,23.42413,21.95838,20.67146,20.09836,19.63984,646,3438,301,149,2
4477,SN 2007qs,47.94179,0.09192,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,11/4/2007 0:00,,
4476,SN 2007qr,43.12179,-1.13953,SN Ia,,Anon.           ,,,,,,,,0,1,,20.5,,11/4/2007 0:00,,,1237660024522604712,3,0.0286195566923155,43.1213215315792,-1.13943974435572,20.1319,18.25474,17.28522,16.72265,16.40146,168,3388,301,607,1
4475,SN 2007qq,40.62588,-0.97114,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,11/2/2007 0:00,,,1237657584950379205,3,0.0466402839672923,40.6266476774777,-0.971262862003425,26.19602,20.95696,19.86811,19.35102,18.81652,709,2820,301,137,1
4474,SN 2007qp,10.70179,0.37975,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,11/2/2007 0:00,,,1237657191446741848,6,0.0970144869915764,10.7006990616327,0.380943439475444,23.53066,21.93306,21.07409,20.48634,20.08594,856,2728,301,484,4
4473,SN 2007qo,25.75667,-0.94547,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,11/1/2007 0:00,,,1237657069547815314,3,0.0179348282428554,25.7565762107648,-0.945186177104591,22.36662,20.82901,19.95724,19.43786,19.22264,402,2700,301,38,1
4472,SN 2007qn,359.7885,1.15833,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/31/2007 0:00,,,1237657192515699367,3,0.0168464059423697,359.788454565765,1.15860707452861,24.45011,22.17212,21.60169,21.22818,20.69761,679,2728,301,411,6
4471,SN 2007qm,337.70304,0.01075,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/31/2007 0:00,,,1237663479260708925,3,0.0707304883341978,337.70378286228,0.0116653266469317,21.34856,20.01867,19.54184,19.24293,19.16652,61,4192,301,207,4
4470,SN 2007ql,322.43192,0.44461,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,10/31/2007 0:00,,,1237663458315666469,3,0.0129426572267574,322.432120407863,0.444689814301904,22.09485,21.50246,20.90109,20.4372,20.31979,1061,4187,301,99,5
4469,SN 2007qk,315.80883,0.45733,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/31/2007 0:00,,,1237678617398477019,3,0.0863570348450836,315.809632773311,0.458524627289353,22.43292,20.37317,18.73693,18.14598,17.86452,219,7717,301,34,1
4468,SN 2007qj,312.41683,0.46864,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,10/31/2007 0:00,,,1237656569185765092,6,0.181732313573804,312.419113713275,0.47062974094067,23.77651,23.14274,21.35924,20.32257,19.82015,1764,2583,301,63,5
4467,SN 2007qi,349.12,-0.0985,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,10/30/2007 0:00,,,1237657190900433560,3,0.0255787378826725,349.120069226856,-0.0989206540527717,22.12454,20.50868,19.28477,18.79371,18.42504,664,2728,301,340,3
4466,SN 2007qh,9.87858,1.02433,SN Ia,,Anon.           ,,,,,,,,0,1,,21.2,,10/29/2007 0:00,,,1237663716555555151,3,0.0627271165519608,9.87940757135686,1.02369100535726,20.53986,18.92712,17.76452,17.27648,16.98001,335,4247,301,175,6
4465,SN 2007qg,23.00821,-0.42972,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/23/2007 0:00,,,1237666407378780501,3,0.0161198408153156,23.0079701919886,-0.42959885668091,22.90064,21.99024,21.69872,21.82659,21.06396,341,4874,301,575,2
4464,SN 2007qf,333.7625,-0.34125,SN Ia,,Anon.           ,,,,,,,,0,1,,22,,10/21/2007 0:00,,,1237663478722069396,3,0.0323503277930752,333.762229062133,-0.341716156481802,21.55566,20.47867,19.81757,19.41517,19.24244,916,4192,301,180,3
4463,SN 2007qe,358.55408,27.40928,SN Ia,,Anon.           ,,,,,,,,0,1,,17.4,,11/13/2007 0:00,,,1237680276869939416,3,0.200023400105368,358.550354130814,27.4088635734332,18.90395,17.62471,17.06076,16.77301,16.64008,216,8103,301,87,4
4461,SN 2007qc,179.26979,53.49869,SN Ia,,Anon.           ,,,,,,,,0,1,,16.8,,10/27/2007 0:00,,,1237657858220360428,6,0.00742359912157209,179.269994710533,53.4986680846539,24.00512,23.81256,22.90014,22.44442,21.97107,748,2883,301,178,6
4459,SN 2007qa,28.14133,1.24408,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,11/5/2007 0:00,,,1237678617430130804,3,0.0617004784902982,28.142357176596,1.24413377240114,18.51923,17.6195,17.12676,16.66589,16.50877,116,7717,301,517,1
4457,SN 2007pz,52.60492,1.00942,SN Ia,,Anon.           ,,,,,,,,0,1,,20.9,,11/4/2007 0:00,,,1237660241925439873,3,0.00731336144024822,52.6048772441486,1.00930585307767,21.69489,20.71807,19.87495,19.35419,19.07964,385,3438,301,151,6
4456,SN 2007py,52.38167,0.51556,SN Ia,,Anon.           ,,,,,,,,0,1,,22.4,,11/4/2007 0:00,,,1237660241388438124,3,0.0790055727944893,52.3812724892691,0.516815330134769,22.95179,20.99817,19.63718,18.99719,18.57209,620,3438,301,149,5
4455,SN 2007px,5.68337,-0.479,SN Ia,,Anon.           ,,,,,,,,0,1,,23.1,,11/2/2007 0:00,,,1237657190370836561,3,0.0265337522927662,5.68315764495662,-0.479387911277774,19.11283,17.80487,17.12231,16.75873,16.52918,81,2728,301,451,2
4454,SN 2007pw,354.39437,0.24811,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,10/30/2007 0:00,,,1237666408439940055,3,0.044763503731922,354.394056665343,0.247432928099772,21.71912,20.73368,19.34897,18.8172,18.47027,983,4874,301,383,4
4453,SN 2007pv,329.93813,1.12694,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/30/2007 0:00,,,1237678595929801315,3,0.115913668881775,329.939442739732,1.12835760294496,21.22844,20.52923,19.85615,19.64659,19.52091,611,7712,301,128,1
4452,SN 2007pu,341.49229,-0.64872,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,10/29/2007 0:00,,,1237660025032540731,3,0.0444519586983534,341.493012726191,-0.648883144796455,23.82535,20.97059,20.66235,20.48182,19.90901,571,3388,301,196,2
4451,SN 2007pt,31.91046,-0.324,SN Ia,,Anon.           ,,,,,,,,0,1,,20.5,,10/29/2007 0:00,,,1237663783674511434,3,0.037857298716828,31.9098306362453,-0.324044923459019,20.07669,19.01551,18.42896,18.0683,17.93158,74,4263,301,329,3
4450,SN 2007ps,34.80637,-0.38483,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/21/2007 0:00,,,1237663783675757163,3,0.0269764317206173,34.8060365434016,-0.384528406997323,22.7333,21.5147,20.19703,19.64658,19.32509,619,4263,301,348,3
4449,SN 2007pr,346.55429,0.32897,SN Ia,,Anon.           ,,,,,,,,0,1,,22.9,,10/20/2007 0:00,,,1237666408436531805,3,0.00994093143183307,346.554130847779,0.328923934895907,22.97531,22.74288,21.54268,21.03035,20.37817,605,4874,301,331,4
4448,SN 2007pq,339.30808,0.73639,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,10/15/2007 0:00,,,1237663544223793475,3,0.00589991875268153,339.308118076083,0.736299337827882,22.46609,20.52645,19.12407,18.57904,18.16848,323,4207,301,233,5
4447,SN 2007pp,47.75483,0.35675,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/15/2007 0:00,,,1237666301091316541,3,0.0267652088114313,47.7548615964336,0.356305033541442,23.68291,21.5926,20.89513,20.4337,20.50119,829,4849,301,773,4
4446,SN 2007po,53.88429,0.70336,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,10/13/2007 0:00,,,1237666301630874409,3,0.0295619107435564,53.8846219531142,0.703724109280043,22.02728,21.66943,20.6683,20.69033,20.69701,809,4849,301,814,5
4445,SN 2007pn,34.14125,-0.72236,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,10/12/2007 0:00,,,1237663783138623945,3,0.0190871914091193,34.1414900310498,-0.72215120705661,23.81195,22.83357,21.69885,21.30765,21.02404,457,4263,301,344,2
4443,SN 2007pl,91.295,-49.29975,SN Ia,,ESO 205-G18     ,,,,,,,,0,1,,15.2,,11/5/2007 0:00,,
4441,SN 2007pj,357.29458,0.79789,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,10/31/2007 0:00,,,1237657191977780161,3,0.0262208952705618,357.294450788493,0.797472519864418,24.41309,23.82901,23.03036,21.82476,20.70046,961,2728,301,395,5
4440,SN 2007pi,341.70554,0.75631,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/30/2007 0:00,,,1237663544224842023,3,0.0360166136481219,341.705204606518,0.755812141437426,21.00463,19.66586,18.25481,17.77451,17.28129,295,4207,301,249,5
4439,SN 2007ph,312.80583,-0.95581,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/30/2007 0:00,,,1237663542064709920,6,0.07575122471955,312.80490027428,-0.954955711880903,16.66206,15.56126,15.11527,14.94619,14.868,288,4207,301,56,1
4437,SN 2007pf,332.9305,0.57906,SN Ia,,Anon.           ,,,,,,,,0,1,,20.2,,10/29/2007 0:00,,,1237663479795483344,3,0.0196654508801251,332.930317712834,0.579332396353113,20.5455,19.49454,19.03875,18.79032,18.76955,720,4192,301,175,5
4436,SN 2007pe,35.26671,0.49642,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/21/2007 0:00,,,1237663784749695336,3,0.0129203149395844,35.2665213560106,0.496523859627267,21.80162,20.97865,20.25216,19.9256,19.70222,360,4263,301,351,5
4435,SN 2007pd,347.97529,-0.57808,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,10/20/2007 0:00,,,1237666407363444800,6,0.00904094972894053,347.975237668586,-0.577938695661058,22.62639,22.48667,20.95233,22.02389,20.61665,64,4874,301,341,2
4434,SN 2007pc,318.95608,0.65131,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,10/20/2007 0:00,,,1237678617399853623,3,0.00744894909872081,318.956164725657,0.651219250331201,22.37595,20.25923,19.14308,18.6054,18.26009,567,7717,301,55,1
4433,SN 2007pb,357.10417,-1.185,SN Ia,,Anon.           ,,,,,,,,0,1,,22,,10/19/2007 0:00,,,1237663275779031310,3,0.0149563528240898,357.103962681474,-1.18513847099449,20.71211,20.12626,19.87678,19.62795,19.37771,270,4145,301,91,1
4432,SN 2007pa,315.39354,-0.2685,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/19/2007 0:00,,,1237663457238844599,3,0.0771160755282647,315.393119801017,-0.269714640008404,23.22525,21.64424,20.15831,19.56538,19.33935,1207,4187,301,52,3
4430,SN 2007oz,359.31904,0.24936,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,10/15/2007 0:00,,,1237666408442101951,3,0.0524387760451951,359.319086404061,0.248487253160258,23.52364,20.69129,18.98116,18.4228,18.00101,191,4874,301,416,4
4429,SN 2007oy,349.481,1.22283,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,10/15/2007 0:00,,,1237678617413223090,3,0.0541860427048463,349.481435869,1.22362100928537,25.34478,22.35184,21.15377,20.71878,20.50676,690,7717,301,259,1
4428,SN 2007ox,341.742,-0.07181,SN Ia,,Anon.           ,,,,,,,,0,1,,21.7,,10/13/2007 0:00,,,1237663543151100777,3,0.0159193830203892,341.741957685789,-0.07154807285099,21.73011,20.50668,19.40252,18.79928,18.47926,873,4207,301,249,3
4427,SN 2007ow,323.50871,-0.74053,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/12/2007 0:00,,,1237663456705512061,3,0.0192937792569024,323.508410646211,-0.740647494830082,24.5386,21.29117,19.94004,19.40966,19.01177,637,4187,301,106,2
4426,SN 2007ov,40.2865,0.14444,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,10/12/2007 0:00,,,1237663784215052647,3,0.0141476724864099,40.2866373047345,0.144248305985186,25.55016,21.30334,19.73237,19.13936,18.8308,359,4263,301,385,4
4425,SN 2007ou,35.92788,-0.826,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,10/12/2007 0:00,,,1237663783139344685,3,0.0289832285296203,35.9277492212412,-0.826465017693021,19.50116,18.34081,17.77133,17.39946,17.18748,301,4263,301,355,2
4424,SN 2007ot,8.90317,-0.23269,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,10/12/2007 0:00,,,1237663783664419072,3,0.00871794375594757,8.90324211327822,-0.232563858894802,24.27904,22.87253,22.49118,21.87673,21.97768,256,4263,301,175,3
4423,SN 2007os,29.41104,-0.52214,SN Ia,,Anon.           ,,,,,,,,0,1,,22.6,,10/11/2007 0:00,,,1237666407381533453,3,0.0236324088920245,29.4108322678142,-0.521805355054181,23.23184,21.7363,20.02789,19.38223,18.99561,781,4874,301,617,2
4422,SN 2007or,25.65971,1.03042,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,10/9/2007 0:00,,,1237663785282371709,3,0.00590462819486407,25.6597785975542,1.03034942721612,21.09569,19.13211,17.95802,17.50834,17.19326,125,4263,301,287,6
4421,SN 2007oq,325.62812,0.98461,SN Ia,,Anon.           ,,,,,,,,0,1,,22,,10/6/2007 0:00,,,1237678595927966080,6,0.0739760459651673,325.629324957025,0.984348019701043,23.37079,20.79105,19.6282,19.16803,18.85778,384,7712,301,100,1
4420,SN 2007op,28.3015,33.74278,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,11/4/2007 0:00,,,1237678894965719295,3,0.0578017825871133,28.3007287853336,33.7434988962525,19.6625,17.94008,17.00736,16.57013,16.2437,255,7781,301,110,6
4419,SN 2007oo,350.58125,50.15556,SN Ia,,Anon.           ,,,,,,,,0,1,,18.9,,11/6/2007 0:00,,
4418,SN 2007on,54.71208,-35.575,SN Ia,,NGC 1404        ,,,,,,,,0,1,,14.9,,11/5/2007 0:00,,
4417,SN 2007om,358.58621,-0.91761,SN Ia,,Anon.           ,,,,,,,,0,1,,19.7,,10/30/2007 0:00,,,1237656906354458736,3,0.0228073075335936,358.586263271178,-0.917233628526592,19.6122,17.72821,16.70482,16.1623,15.73412,112,2662,301,273,1
4416,SN 2007ol,24.34875,-0.312,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,10/29/2007 0:00,,,1237663783671169173,3,0.0270160524105243,24.3491062793965,-0.311724664550043,18.83257,17.06253,16.2751,15.93301,15.62366,149,4263,301,278,3
4415,SN 2007ok,37.10112,0.18467,SN Ia,,Anon.           ,,,,,,,,0,1,,21.3,,10/17/2007 0:00,,,1237663784213610757,3,0.119016355204512,37.0996455464454,0.185996914431489,19.75128,18.36383,17.60365,17.09483,16.84606,261,4263,301,363,4
4414,SN 2007oj,357.90837,0.27983,SN Ia,,Anon.           ,,,,,,,,0,1,,21.6,,10/15/2007 0:00,,,1237666408441512441,3,0.001174040600319,357.908385723045,0.279841647862088,23.13742,22.05761,21.57281,21.23923,21.08648,505,4874,301,407,4
4413,SN 2007oi,5.32446,1.07453,SN Ia,,Anon.           ,,,,,,,,0,1,,23.1,,10/13/2007 0:00,,,1237657192518124388,3,0.114189354444995,5.32625278408932,1.0738904241619,26.62884,23.20774,21.52235,20.93167,20.71557,868,2728,301,448,6
4412,SN 2007oh,313.15383,-0.45397,SN Ia,,Anon.           ,,,,,,,,0,1,,22.9,,10/10/2007 0:00,,,1237663542601713967,3,0.0105279219182697,313.153884434216,-0.454136808862603,23.37971,23.09627,21.47515,21.2537,20.95575,2351,4207,301,58,2
4410,SN 2007of,316.23446,0.061,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,10/6/2007 0:00,,,1237663457776043548,3,0.0129736621009189,316.234655539493,0.0609077028236226,23.39532,22.48264,21.72406,21.35424,20.95304,1564,4187,301,57,4
4406,SN 2007ob,348.10829,13.91369,SN Ia,,Anon.           ,,,,,,,,0,1,,17,,10/28/2007 0:00,,,1237652942633369912,3,0.0152479950593962,348.108294274307,13.913944099382,18.07731,16.21438,15.33767,14.94189,14.57697,312,1739,301,225,2
4405,SN 2007oa,333.46396,-0.92028,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/9/2007 0:00,,,1237656906343448966,3,0.0477581418100673,333.464693656413,-0.920588956080572,22.11159,20.34055,19.48009,19.01009,18.57617,390,2662,301,105,1
4403,SN 2007nz,51.29729,-0.10625,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,10/8/2007 0:00,,,1237666300556018310,3,0.0479241427829756,51.297999853501,-0.105883819070401,24.33451,22.36605,20.57298,19.6961,19.13965,646,4849,301,797,3
4398,SN 2007nu,47.95908,-0.69242,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/3/2007 0:00,,,1237663783144653377,3,0.0139303078297406,47.959020493273,-0.692644417490737,21.50197,20.4555,19.28887,18.88094,18.50133,577,4263,301,436,2
4397,SN 2007nt,46.6825,-0.75403,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,10/3/2007 0:00,,,1237663783144063045,3,0.00874683281520726,46.6823695121667,-0.754095021860143,24.63597,25.11437,19.81147,19.40125,18.97207,69,4263,301,427,2
4396,SN 2007ns,39.26237,-0.86661,SN Ia,,Anon.           ,,,,,,,,0,1,,22.5,,9/22/2007 0:00,,,1237657584949789257,3,0.0117018606426139,39.2622037021744,-0.866711923771878,21.8366,20.93236,19.5306,19.05685,18.65422,585,2820,301,128,1
4394,SN 2007nq,14.38987,-1.38861,SN Ia,,UGC 595         ,,,,,,,,0,1,,17.6,,10/21/2007 0:00,,,1237678882100674586,3,0.119014368117321,14.3897921601721,-1.39059204580804,24.58521,23.25023,22.69363,23.27929,22.8269,26,7778,301,413,6
4393,SN 2007np,29.70692,-2.44097,SN Ia,,Anon.           ,,,,,,,,0,1,,20.2,,10/10/2007 0:00,,,1237678880496747007,3,0.175299980078707,29.7047928391819,-2.43896512546169,25.9995,22.03432,20.41863,19.18833,18.76714,511,7778,301,515,3
4392,SN 2007no,40.27375,-3.63725,SN Ia,,Anon.           ,,,,,,,,0,1,,20.5,,10/9/2007 0:00,,
4391,SN 2007nn,346.61429,9.89517,SN Ia,,Anon.           ,,,,,,,,0,1,,19.5,,10/8/2007 0:00,,,1237679035622687190,3,0.114039956956612,346.61326122373,9.89356208193081,21.09612,19.71516,19.0588,18.6906,18.56511,470,7814,301,61,4
4388,SN 2007nk,50.2355,1.05814,SN Ia,,Anon.           ,,,,,,,,0,1,,21.5,,10/13/2007 0:00,,,1237666302166171776,3,0.119290570318709,50.237070843275,1.05935907275094,23.86445,20.1549,18.68161,18.11426,17.75863,128,4849,301,790,6
4387,SN 2007nj,43.11437,0.25183,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,10/11/2007 0:00,,,1237657586562105551,3,0.0665451153118813,43.1132643357929,0.251742819883333,20.29721,19.05426,18.09585,17.60439,17.17213,207,2820,301,154,4
4386,SN 2007ni,31.45996,-0.33186,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/9/2007 0:00,,,1237663783674315119,3,0.051196857707071,31.4604076963496,-0.332586404238034,22.13337,21.11214,20.57121,20.23894,20.25934,367,4263,301,326,3
4385,SN 2007nh,42.61538,-0.55117,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/8/2007 0:00,,,1237657070092025931,3,0.0494613446631704,42.6162042571513,-0.551185013750033,21.78648,20.71461,19.58371,19.21446,18.86007,75,2700,301,150,2
4384,SN 2007ng,36.40875,0.70958,SN Ia,,Anon.           ,,,,,,,,0,1,,23.2,,10/8/2007 0:00,,,1237657587096027416,3,0.0561706337364723,36.4081163269005,0.708890835483413,22.37107,20.26055,18.5361,17.83263,17.47624,280,2820,301,109,5
4383,SN 2007nf,15.86029,0.33139,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,10/8/2007 0:00,,,1237666339725508846,3,0.0366631017956259,15.860859344261,0.331611905699374,21.9913,20.28654,18.93419,18.4289,18.08556,238,4858,301,460,4
4382,SN 2007ne,13.50917,1.069,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/8/2007 0:00,,,1237666340798202045,3,0.00550754084867999,13.5092128651842,1.06891882703324,21.51009,20.13543,19.07956,18.66261,18.41377,189,4858,301,444,6
4381,SN 2007nd,10.07837,-1.03736,SN Ia,,Anon.           ,,,,,,,,0,1,,21.8,,10/8/2007 0:00,,,1237657189835866770,3,0.108204439846375,10.0779148838351,-1.03910505452126,23.35929,21.79416,20.9492,20.64157,20.39707,658,2728,301,480,1
4379,SN 2007nb,351.37525,0.42308,SN Ia,,Anon.           ,,,,,,,,0,1,,22.1,,10/6/2007 0:00,,,1237663277923959057,3,0.0195176517420298,351.375293601776,0.42340235896553,22.07957,20.1225,18.65999,18.13523,17.78746,273,4145,301,52,5
4378,SN 2007na,333.38662,0.8805,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,10/6/2007 0:00,,,1237678617406210782,3,0.0206354524121424,333.38628443945,0.88042443833685,22.55086,21.72383,20.15717,19.55244,19.05855,734,7717,301,152,1
4376,SN 2007mz,331.96333,-1.06994,SN Ia,,Anon.           ,,,,,,,,0,1,,22.2,,10/6/2007 0:00,,,1237656567046865395,3,0.00660127404352379,331.96331003179,-1.07004819464666,22.02183,20.66268,19.80721,19.29918,18.9641,499,2583,301,194,1
